Simulation,Step,Space,Star,Planet,Asteroid,Energy,Black_Hole,Antimatter
0,605,26612,644,987,3266,1153,7338,0
0,606,26606,641,988,3258,1139,7368,0
0,607,26600,640,989,3256,1121,7394,0
0,608,26607,639,985,3242,1114,7413,0
0,609,26586,639,982,3241,1111,7441,0
0,610,26558,639,982,3231,1106,7484,0
0,611,26535,639,973,3223,1108,7522,0
0,612,26523,636,972,3221,1097,7551,0
0,613,26504,637,967,3209,1098,7585,0
0,614,26481,635,969,3205,1087,7623,0
0,615,26484,629,966,3195,1077,7649,0
0,616,26464,628,962,3186,1081,7679,0
0,617,26456,629,959,3182,1064,7710,0
0,618,26441,624,957,3176,1058,7744,0
0,619,26429,627,953,3160,1058,7773,0
0,620,26405,625,950,3150,1060,7810,0
0,621,26387,626,943,3141,1064,7839,0
0,622,26363,623,941,3139,1065,7869,0
0,623,26362,623,937,3122,1068,7888,0
0,624,26355,623,935,3112,1057,7918,0
0,625,26338,620,935,3100,1060,7947,0
0,626,26326,620,939,3092,1048,7975,0
0,627,26310,620,938,3085,1053,7994,0
0,628,26265,621,933,3083,1065,8033,0
0,629,26238,617,931,3079,1068,8067,0
0,630,26230,613,932,3070,1059,8096,0
0,631,26217,610,930,3066,1048,8129,0
0,632,26195,607,934,3055,1044,8165,0
0,633,26173,604,935,3051,1037,8200,0
0,634,26152,603,937,3044,1041,8223,0
0,635,26141,604,933,3044,1030,8248,0
0,636,26117,604,932,3029,1032,8286,0
0,637,26088,605,931,3026,1032,8318,0
0,638,26063,605,926,3024,1029,8353,0
0,639,26037,604,925,3016,1033,8385,0
0,640,26022,600,924,3007,1028,8419,0
0,641,26007,598,919,2999,1024,8453,0
0,642,25981,598,915,2997,1028,8481,0
0,643,25948,598,914,2997,1025,8518,0
0,644,25920,598,913,2990,1025,8554,0
0,645,25922,594,912,2980,1007,8585,0
0,646,25888,593,911,2980,1007,8621,0
0,647,25876,592,907,2966,1018,8641,0
0,648,25861,594,900,2961,1010,8674,0
0,649,25823,590,896,2957,1032,8702,0
0,650,25791,589,898,2946,1029,8747,0
0,651,25770,586,896,2940,1028,8780,0
0,652,25738,587,894,2928,1031,8822,0
0,653,25708,586,891,2932,1023,8860,0
0,654,25691,583,888,2926,1021,8891,0
0,655,25675,585,888,2915,1013,8924,0
0,656,25641,583,884,2914,1016,8962,0
0,657,25611,584,879,2910,1018,8998,0
0,658,25587,580,879,2899,1019,9036,0
0,659,25560,578,881,2889,1010,9082,0
0,660,25553,578,881,2879,1001,9108,0
0,661,25534,577,879,2870,1002,9138,0
0,662,25529,577,877,2865,991,9161,0
0,663,25515,577,875,2858,979,9196,0
0,664,25489,576,873,2851,979,9232,0
0,665,25468,577,869,2846,975,9265,0
0,666,25436,577,864,2843,974,9306,0
0,667,25420,575,859,2837,979,9330,0
0,668,25410,575,859,2830,968,9358,0
0,669,25360,574,860,2831,980,9395,0
0,670,25344,574,856,2819,976,9431,0
0,671,25322,570,853,2810,970,9475,0
0,672,25316,567,849,2800,959,9509,0
0,673,25305,566,845,2789,957,9538,0
0,674,25295,563,843,2780,952,9567,0
0,675,25268,562,841,2779,950,9600,0
0,676,25244,562,839,2778,950,9627,0
0,677,25233,563,837,2772,944,9651,0
0,678,25211,563,831,2766,946,9683,0
0,679,25201,562,831,2753,941,9712,0
0,680,25174,560,829,2744,944,9749,0
0,681,25167,557,826,2734,935,9781,0
0,682,25152,558,827,2722,938,9803,0
0,683,25132,559,824,2714,937,9834,0
0,684,25105,560,823,2709,939,9864,0
0,685,25091,559,824,2709,922,9895,0
0,686,25049,559,824,2701,925,9942,0
0,687,25029,554,822,2693,924,9978,0
0,688,24991,554,817,2688,937,10013,0
0,689,24984,553,813,2670,932,10048,0
0,690,24958,554,815,2658,928,10087,0
0,691,24948,552,811,2651,917,10121,0
0,692,24920,550,812,2638,923,10157,0
0,693,24891,549,810,2626,934,10190,0
0,694,24859,548,811,2625,937,10220,0
0,695,24831,547,808,2619,945,10250,0
0,696,24786,546,808,2606,954,10300,0
0,697,24771,549,800,2604,938,10338,0
0,698,24718,550,796,2598,955,10383,0
0,699,24687,548,794,2587,949,10435,0
0,700,24665,547,791,2574,957,10466,0
0,701,24638,548,788,2567,957,10502,0
0,702,24624,547,787,2565,944,10533,0
0,703,24591,544,788,2564,942,10571,0
0,704,24569,544,786,2562,937,10602,0
0,705,24553,543,785,2551,934,10634,0
0,706,24529,542,783,2548,929,10669,0
0,707,24497,539,782,2546,936,10700,0
0,708,24455,541,780,2544,940,10740,0
0,709,24425,541,774,2538,949,10773,0
0,710,24402,539,775,2530,954,10800,0
0,711,24361,542,770,2528,960,10839,0
0,712,24328,539,768,2527,954,10884,0
0,713,24303,535,767,2523,951,10921,0
0,714,24292,533,762,2515,941,10957,0
0,715,24281,534,756,2506,928,10995,0
0,716,24264,533,756,2503,929,11015,0
0,717,24242,531,753,2497,928,11049,0
0,718,24218,532,752,2483,925,11090,0
0,719,24192,532,749,2484,924,11119,0
0,720,24162,535,745,2479,923,11156,0
0,721,24108,534,743,2483,945,11187,0
0,722,24091,532,744,2484,926,11223,0
0,723,24061,531,742,2477,923,11266,0
0,724,24048,528,742,2474,915,11293,0
0,725,23999,528,738,2472,921,11342,0
0,726,23974,529,735,2463,922,11377,0
0,727,23944,529,735,2460,924,11408,0
0,728,23923,528,733,2458,917,11441,0
0,729,23911,525,732,2449,909,11474,0
0,730,23867,525,731,2447,914,11516,0
0,731,23847,525,730,2441,911,11546,0
0,732,23826,525,731,2428,919,11571,0
0,733,23799,526,725,2422,918,11610,0
0,734,23774,525,725,2413,911,11652,0
0,735,23750,527,719,2405,912,11687,0
0,736,23727,529,715,2403,903,11723,0
0,737,23693,530,711,2399,902,11765,0
0,738,23685,526,709,2391,893,11796,0
0,739,23657,522,709,2382,903,11827,0
0,740,23650,520,702,2375,895,11858,0
0,741,23597,517,701,2371,918,11896,0
0,742,23568,516,702,2367,902,11945,0
0,743,23537,514,702,2360,898,11989,0
0,744,23485,512,697,2352,927,12027,0
0,745,23474,508,696,2349,917,12056,0
0,746,23448,507,697,2348,906,12094,0
0,747,23422,507,695,2344,902,12130,0
0,748,23385,508,693,2339,915,12160,0
0,749,23376,505,692,2336,904,12187,0
