Simulation,Step,Space,Star,Planet,Asteroid,Energy,Black_Hole,Antimatter
0,603,26368,631,975,3210,1068,7748,0
0,604,26329,632,977,3200,1089,7773,0
0,605,26315,631,977,3197,1077,7803,0
0,606,26298,630,977,3194,1072,7829,0
0,607,26282,629,975,3192,1066,7856,0
0,608,26246,631,975,3183,1079,7886,0
0,609,26212,630,973,3175,1084,7926,0
0,610,26187,625,971,3174,1076,7967,0
0,611,26180,625,966,3160,1071,7998,0
0,612,26141,622,965,3152,1086,8034,0
0,613,26125,619,961,3148,1081,8066,0
0,614,26104,617,958,3147,1079,8095,0
0,615,26100,618,956,3133,1067,8126,0
0,616,26073,620,955,3123,1063,8166,0
0,617,26049,621,950,3119,1064,8197,0
0,618,26015,619,950,3111,1077,8228,0
0,619,25985,620,948,3107,1081,8259,0
0,620,25948,621,938,3107,1092,8294,0
0,621,25930,619,934,3105,1086,8326,0
0,622,25904,615,938,3097,1088,8358,0
0,623,25904,612,936,3085,1078,8385,0
0,624,25888,609,936,3078,1072,8417,0
0,625,25880,607,931,3068,1066,8448,0
0,626,25885,606,928,3054,1061,8466,0
0,627,25862,606,926,3047,1054,8505,0
0,628,25824,606,926,3052,1057,8535,0
0,629,25809,605,924,3048,1049,8565,0
0,630,25787,606,922,3045,1043,8597,0
0,631,25764,604,922,3039,1047,8624,0
0,632,25748,602,923,3041,1035,8651,0
0,633,25709,603,921,3042,1045,8680,0
0,634,25676,601,920,3036,1054,8713,0
0,635,25654,600,919,3030,1060,8737,0
0,636,25627,600,921,3027,1047,8778,0
0,637,25617,596,922,3016,1037,8812,0
0,638,25592,596,919,3008,1034,8851,0
0,639,25593,596,914,3000,1022,8875,0
0,640,25561,595,919,2992,1029,8904,0
0,641,25541,596,914,2983,1024,8942,0
0,642,25512,594,911,2977,1028,8978,0
0,643,25500,590,909,2959,1031,9011,0
0,644,25482,591,903,2947,1035,9042,0
0,645,25486,587,902,2934,1025,9066,0
0,646,25474,585,900,2928,1026,9087,0
0,647,25437,586,899,2917,1033,9128,0
0,648,25430,583,895,2910,1017,9165,0
0,649,25416,581,898,2903,1007,9195,0
0,650,25392,578,897,2898,1008,9227,0
0,651,25364,579,896,2896,1004,9261,0
0,652,25348,579,892,2888,994,9299,0
0,653,25324,580,890,2882,989,9335,0
0,654,25287,577,891,2878,994,9373,0
0,655,25267,576,888,2863,1000,9406,0
0,656,25233,577,887,2866,990,9447,0
0,657,25230,574,884,2861,980,9471,0
0,658,25215,572,881,2855,975,9502,0
0,659,25201,571,883,2846,967,9532,0
0,660,25161,575,878,2845,971,9570,0
0,661,25147,574,876,2843,955,9605,0
0,662,25122,574,874,2834,954,9642,0
0,663,25102,572,873,2832,944,9677,0
0,664,25076,572,871,2822,950,9709,0
0,665,25045,571,868,2812,956,9748,0
0,666,25028,568,866,2799,946,9793,0
0,667,24993,567,864,2793,955,9828,0
0,668,24977,566,859,2788,946,9864,0
0,669,24953,565,860,2785,937,9900,0
0,670,24952,561,859,2772,930,9926,0
0,671,24921,559,852,2774,929,9965,0
0,672,24893,559,851,2766,921,10010,0
0,673,24872,556,850,2758,928,10036,0
0,674,24847,554,847,2753,939,10060,0
0,675,24827,554,846,2740,930,10103,0
0,676,24808,554,844,2730,927,10137,0
0,677,24781,553,844,2723,926,10173,0
0,678,24743,548,840,2726,920,10223,0
0,679,24736,546,839,2712,910,10257,0
0,680,24714,545,838,2708,907,10288,0
0,681,24687,544,839,2700,909,10321,0
0,682,24660,543,837,2698,902,10360,0
0,683,24634,543,831,2695,896,10401,0
0,684,24623,543,830,2686,888,10430,0
0,685,24577,543,831,2681,897,10471,0
0,686,24554,543,831,2674,895,10503,0
0,687,24518,542,831,2669,888,10552,0
0,688,24496,539,831,2669,881,10584,0
0,689,24473,537,829,2665,872,10624,0
0,690,24470,536,823,2659,855,10657,0
0,691,24450,534,822,2647,863,10684,0
0,692,24427,534,824,2633,871,10711,0
0,693,24396,532,823,2631,873,10745,0
0,694,24355,533,823,2625,882,10782,0
0,695,24311,537,817,2629,886,10820,0
0,696,24303,537,815,2626,870,10849,0
0,697,24279,538,811,2619,878,10875,0
0,698,24248,538,813,2607,889,10905,0
0,699,24225,538,815,2599,888,10935,0
0,700,24191,538,810,2600,893,10968,0
0,701,24172,537,809,2598,891,10993,0
0,702,24154,536,807,2591,880,11032,0
0,703,24135,534,806,2587,881,11057,0
0,704,24125,530,805,2576,869,11095,0
0,705,24111,530,802,2561,870,11126,0
0,706,24089,529,797,2549,869,11167,0
0,707,24060,525,798,2545,868,11204,0
0,708,24043,523,798,2538,856,11242,0
0,709,24027,520,795,2527,866,11265,0
0,710,24010,521,795,2518,865,11291,0
0,711,23985,521,794,2507,869,11324,0
0,712,23975,519,791,2505,850,11360,0
0,713,23947,518,789,2498,856,11392,0
0,714,23916,518,788,2496,860,11422,0
0,715,23882,519,784,2492,863,11460,0
0,716,23866,517,783,2485,847,11502,0
0,717,23849,514,780,2480,841,11536,0
0,718,23819,511,776,2475,839,11580,0
0,719,23797,509,775,2472,832,11615,0
0,720,23780,508,769,2469,820,11654,0
0,721,23761,504,765,2461,813,11696,0
0,722,23739,505,762,2450,810,11734,0
0,723,23700,505,759,2448,808,11780,0
0,724,23684,506,756,2444,796,11814,0
0,725,23666,506,752,2440,794,11842,0
0,726,23634,505,750,2436,810,11865,0
0,727,23602,502,750,2428,808,11910,0
0,728,23602,498,746,2419,797,11938,0
0,729,23574,499,744,2418,792,11973,0
0,730,23522,500,741,2418,800,12019,0
0,731,23487,499,741,2411,807,12055,0
0,732,23463,497,740,2403,803,12094,0
0,733,23441,498,738,2386,799,12138,0
0,734,23417,498,737,2383,792,12173,0
0,735,23384,495,734,2376,794,12217,0
0,736,23348,497,732,2368,790,12265,0
0,737,23319,498,733,2358,786,12306,0
0,738,23309,498,734,2347,777,12335,0
0,739,23273,498,733,2340,779,12377,0
0,740,23244,496,732,2334,788,12406,0
0,741,23219,495,731,2328,787,12440,0
0,742,23178,496,728,2327,801,12470,0
0,743,23146,493,730,2326,797,12508,0
0,744,23132,492,727,2320,799,12530,0
0,745,23100,492,726,2310,802,12570,0
0,746,23075,491,725,2306,793,12610,0
0,747,23048,489,722,2298,789,12654,0
0,748,23007,485,717,2301,791,12699,0
0,749,22986,486,712,2294,793,12729,0
